,rxn ID,subSystem
94,5ADTSTSTERONESte,"['Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
95,5ADTSTSTERONESULT,"['Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism']"
96,5ADTSTSTERONEte,"['Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular']"
97,5ADTSTSTERONEtr,"['Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
98,5AOPtm,"['Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, mitochondrial', 'Transport, lysosomal']"
99,5DHFtl,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
100,5FTHFt2,"['Transport, mitochondrial', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism']"
101,5HLTDL,"['Transport, mitochondrial', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism']"
102,5HOMEPRAZOLEte,"['Transport, mitochondrial', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Cytochrome metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular']"
103,5HOXINDACTO2OX,"['Transport, mitochondrial', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
104,5HOXINOXDA,"['Transport, mitochondrial', 'Methionine and cysteine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, mitochondrial']"
105,5HTRPVESSEC,"['Transport, mitochondrial', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism']"
106,5MTHFt,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial']"
107,5MTHFt2,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism']"
108,5THFtl,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
109,5THFtm,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Transport, lysosomal']"
110,6DHFtl,"['Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
111,6DHFtm,"['Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Transport, lysosomal']"
112,6HTSTSTERONEte,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular']"
113,6HTSTSTERONEtr,"['Ubiquinone synthesis', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
114,6THFtl,"['Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
115,6THFtm,"['Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Transport, lysosomal']"
116,7DHCHSTEROLtr,"['Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Arginine and proline metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
117,7DHFtl,"['Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
118,7DHFtm,"['Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Transport, lysosomal']"
119,7THFtl,"['Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
120,7THFtm,"['Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Transport, lysosomal']"
121,A_MANASEly,"['Transport, mitochondrial', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial']"
122,A4GALTc,"['Transport, mitochondrial', 'Valine, leucine, and isoleucine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Heme synthesis']"
123,A4GALTg,"['Transport, mitochondrial', 'Valine, leucine, and isoleucine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular']"
124,A4GNT1g,"['Transport, mitochondrial', 'Valine, leucine, and isoleucine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, extracellular']"
125,A4GNT2g,"['Transport, mitochondrial', 'Valine, leucine, and isoleucine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular']"
126,AACTOOR,"['Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular']"
127,AACTtm,"['Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, lysosomal']"
128,AASAD3m,"['Transport, mitochondrial', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, nuclear', 'Transport, lysosomal']"
129,AATAi,"['Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tryptophan metabolism']"
130,ABO1g,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular']"
131,ABO2g,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular']"
132,ABO3g,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, nuclear', 'Transport, extracellular']"
133,ABO4g,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Valine, leucine, and isoleucine metabolism', 'Transport, extracellular']"
134,ABO5g,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular']"
135,ABO6g,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular']"
136,ABO7g,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular']"
137,ABO8g,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Sphingolipid metabolism', 'Transport, extracellular']"
138,ABO9g,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tryptophan metabolism', 'Transport, extracellular']"
139,ABTArm,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular', 'Transport, lysosomal']"
140,ABTD,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism']"
141,ABTti,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tryptophan metabolism']"
142,ABUTt2rL,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, endoplasmic reticular', 'Tyrosine metabolism']"
143,ABUTt4_2_r,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Valine, leucine, and isoleucine metabolism', 'Transport, extracellular', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
144,ACACT10m,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Transport, lysosomal']"
145,ACACT1rm,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, endoplasmic reticular', 'Transport, lysosomal']"
146,ACACT1x,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, lysosomal']"
147,ACACt2m,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, lysosomal']"
148,ACACT4p,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Valine, leucine, and isoleucine metabolism', 'Transport, mitochondrial']"
149,ACACT5p,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial']"
150,ACACT6p,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial']"
151,ACACT7p,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, mitochondrial']"
152,ACACT8p,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Sphingolipid metabolism', 'Transport, mitochondrial']"
153,ACACT9p,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tryptophan metabolism', 'Transport, mitochondrial']"
154,ACACtx,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, lysosomal']"
155,ACALDtm,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, lysosomal']"
156,ACALDtr,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
157,ACALDtx,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, lysosomal']"
158,ACCOACm,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, lysosomal']"
159,ACCOAgt,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial']"
160,ACCOALm,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, lysosomal']"
161,ACCOAtn,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, mitochondrial']"
162,ACCOAtr,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
163,ACETONEt2,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism']"
164,ACETONEt2m,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, lysosomal']"
165,ACGAGBSIDEtg,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular']"
166,ACGAGBSIDEtl,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Arginine and proline metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular']"
167,ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,"['Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Valine, leucine, and isoleucine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular']"
